dataset,index,source_start,source_end,author_eligible,source_eligible,eligible_gold,budget_5,budget_10,budget_20,budget_30,budget_50,original_10pct_budget,reference_input_sha256
vt_h4_c1,25,1934,3396,811,337,52,17,34,68,102,169,82,bdeedc7f5103a8514180e6e2ccdb1e8a75db2bcdcf396f3042e5aa22624d158a
vt_h4_c1,26,1934,3396,815,335,50,17,34,67,101,168,82,a56674bdf8afec37344b966883bc5ee7f4a8ff30e0a4825f36b2921aeebdfb17
vt_h4_c1,27,1934,3396,814,334,49,17,34,67,101,167,82,29ba7b2b916efaf4bad1011a972a0bd86be229930a748d4b7571181648a81669
vt_h4_c1,28,1934,3396,813,333,48,17,34,67,100,167,82,01491579e3964a3f896c443a52e9012df58c87058abbe542057898f2bfa990f2
vt_h4_c1,29,1934,3396,811,331,46,17,34,67,100,166,82,090a1aced9987c025dad6f2bedaaaf2384904f3b2d3aac965394644aea82386a
vt_h4_c1,30,1934,3396,811,333,48,17,34,67,100,167,82,7a7998f5ceaaaa608c787791f7ecc76f4248389c544e0331dfd7f64c84790d0b
vt_h4_c1,31,1934,3396,815,333,48,17,34,67,100,167,82,12cdca29b64860fdfd7659e0c4b3a4088bad947d9d81ef89ca72b8e5679e3f34
vt_h4_c1,32,1934,3396,814,331,46,17,34,67,100,166,82,a752958cc676151f206dbe2c97e0a5a87cbcbb81e8fd5516027ff8fc60a8b1e5
vt_h4_c1,33,1934,3396,817,337,52,17,34,68,102,169,82,4a3a7c8906d4955adbec183584eaafce3cedabc00eea5bb61eb72a34a681dbd6
vt_h4_c1,34,1934,3396,817,335,50,17,34,67,101,168,82,abef05f2b47e32d1b02ecc83958b2b7373826c4b92417b93bc0e77a19cad5d0c
vt_h4_c1,35,1934,3396,810,333,48,17,34,67,100,167,81,cb6c7fcc86e93ed188489ebc929b52d5ace3389c3a09d47f665c4b70ddc43775
vt_h4_c1,36,1934,3396,815,335,50,17,34,67,101,168,82,020491945b7b68768c5ee96d35e9c35756fe74a18b9a8e7fc3521e0a75cfc570
vt_h4_c1,37,1934,3396,808,331,46,17,34,67,100,166,81,5c62af91981ea1ecdf4598b016935ac6974e3e730f81c7859490d91b15bbabc8
vt_h4_c1,38,1934,3396,815,333,48,17,34,67,100,167,82,201bdb96816e1c62d6ebe53db4b2ac9155dab5440693958b171be7abe2904c0c
vt_h4_c1,39,1934,3396,808,331,46,17,34,67,100,166,81,d7575f82e489b5463fbdc30422863fbb0ad733870c63323a2ed7862433c6c747
vt_h4_c1,40,1934,3396,806,332,47,17,34,67,100,166,81,699d70afd46426e936c3f66ea254d2f0031b70809c0a4f48f8d3c696001cedf6
vt_h4_c1,41,1934,3396,813,333,48,17,34,67,100,167,82,e80fd6637cb43f2ae119cf879ca574e04ce174cd3b712eb2ccba0447247381ae
vt_h4_c1,42,1934,3396,808,329,44,17,33,66,99,165,81,b61073d60de2567b9d0e44096998a13e2f05f86dbf0527d0d76ff30199a89ba2
vt_h4_c1,43,1934,3396,810,333,48,17,34,67,100,167,81,f0a1ad5db15161def53c5030bbfc87f5cb99398f72044f4e7ab21a8a88ec5de4
vt_h4_c1,44,1934,3396,816,333,48,17,34,67,100,167,82,9b0951060b25b4c38b3942d7e384ca347f3302dfce27fa9f106c060654071203
vt_h4_c1,45,1934,3396,810,333,48,17,34,67,100,167,81,3c2cf34a3a6f0dacfc4921f3cc166be5f47e1fd415dfdebbdbc65189c7cad8c1
vt_h4_c1,46,1934,3396,812,332,47,17,34,67,100,166,82,efcc211ad4a40989f0efb9315f65f5deaac32b8b0b12f730de2c0926f12fd591
vt_h4_c1,47,1934,3396,809,329,44,17,33,66,99,165,81,3d8f833c1141f7eec517bbe1c176438ce95b5c13e0e60ed2d5e782e15cf3288a
vt_h4_c1,48,1934,3396,811,331,46,17,34,67,100,166,82,a20ed07037ecccab755286160e5e546851f02838d06e52a656d896c33d2112d5
vt_h4_c1,49,1934,3396,812,332,47,17,34,67,100,166,82,5f50532b09a21c38c368e8a310877676bd91ef10c771a0084e3bc4f5d0856b44
vt_h4_c1,50,1934,3396,812,335,50,17,34,67,101,168,82,1495c77120ffa67bb9113bb45785a7decbff5df5113c38a171cb463b9ca9d77f
vt_h4_c1,51,1934,3396,809,329,44,17,33,66,99,165,81,fffe102be7445d1c30d484f2f20b0c6cac6a69b882358164cceac65b3075fc24
vt_h4_c1,52,1934,3396,814,333,48,17,34,67,100,167,82,f5c168c1ac1b55f091c5f1ffe43682d014b4ab78851baf3db3dfd7db584494ea
vt_h4_c1,53,1934,3396,810,333,48,17,34,67,100,167,81,25d3de7402ad22606bbae8a27d2cc21d4da611b5320a75b5d09166ebaa748e49
vt_h4_c1,54,1934,3396,810,330,45,17,33,66,99,165,81,94c0cd49bd7025769216c2b0db5691a5c57a81a4deb82cc8904b5a4105015fb7
vt_h4_c1,55,1934,3396,814,334,49,17,34,67,101,167,82,64e23bc67e1e0cf51134daafb439b4b3e1dc0b8fbf378696086ee6c3eea481a9
vt_h4_c1,56,1934,3396,813,333,48,17,34,67,100,167,82,c2bf43bc07cdc3c82bc2cd0f4db2dd675240841f0e4fbf93ebef4a57234aaad3
vt_h4_c1,57,1934,3396,815,333,48,17,34,67,100,167,82,1408250aa9f04f5a477976f49abc81b8413ada12006b08c78c5c889856f84406
vt_h4_c1,58,1934,3396,814,331,46,17,34,67,100,166,82,d25365bc618a3c50d93987d3697cc1e63ab056e5cb819f90fe4a164cb6e9bc16
vt_h4_c1,59,1934,3396,813,330,45,17,33,66,99,165,82,4686409f9b8e0cd0213a15f7d1cf65bf2ec4c81a3ada8240608d986e66bb507c
vt_h4_c1,60,1934,3396,813,333,48,17,34,67,100,167,82,1487db2ca9891415ae098be6318d1c17467c80458e03cae8f78744ec1e1d64b1
vt_h4_c1,61,1934,3396,814,334,49,17,34,67,101,167,82,498b88f13c9eda3ebe491a6f19e32abca679c9430d3e0655ded2b307155b1f2a
vt_h4_c1,62,1934,3396,813,333,48,17,34,67,100,167,82,71e79360c08d071ea60e65b036ca6fc1a7c31c296a9c189114388478d15fdc1d
vt_h4_c1,63,1934,3396,814,336,51,17,34,68,101,168,82,b16a77a9ea0193797f414b09ce09db87a6f1bb108a90b73639cab2b7cad88090
vt_h4_c1,64,1934,3396,809,332,47,17,34,67,100,166,81,979d4bc30b83748e60c9263926592d65cf7b03c4a7441a9c9cb5dd1828f22784
vt_h4_c1,65,1934,3396,810,333,48,17,34,67,100,167,81,476cdfa1b87e3e28fb9a03ac0d461713291ba6c8b94072217fba17a03ef558dc
vt_h4_c1,66,1934,3396,812,332,47,17,34,67,100,166,82,d39d26da42cad23820cce937dea49c891f3fff3180f1511ded66b0ff9aa032d2
vt_h4_c1,67,1934,3396,813,333,48,17,34,67,100,167,82,82f45f6eba4e8f610faf6d196c4c3007b404fa8fe77607920475cb2e42d58164
vt_h4_c1,68,1934,3396,814,334,49,17,34,67,101,167,82,a356fe092797eba398592dcc229f25b74b8a5705d3ce544928323bd5d9d41a9a
vt_h4_c1,69,1934,3396,813,333,48,17,34,67,100,167,82,5480fb1f8b77f3d465ab3535bc3fbdcd00cc41776da87310a4c3a0235cbea803
vt_h4_c1,70,1934,3396,816,336,51,17,34,68,101,168,82,3fd8329035b58c61b6e0554774da8db0843a4580fabc9ea2d3dc79cfee1de6a6
vt_h4_c1,71,1934,3396,809,331,46,17,34,67,100,166,81,cac85a1d4a8a5850307ff74550ed616f0ca5fb1c859f8330817c434e56d5fa74
vt_h4_c1,72,1934,3396,815,335,50,17,34,67,101,168,82,bff88b49f7e53c177c3e8023ecf9fed6bcd1ad49b28754a1ec80b7d375917efb
vt_h4_c1,73,1934,3396,807,333,48,17,34,67,100,167,81,4a87b37fca8bc782bd1d4b3276565a80aa2a397a9b29703eaba8eaa5a3fdb5bf
vt_h4_c1,74,1934,3396,808,333,48,17,34,67,100,167,81,1385a02bdcb29ebdc17877be3bde0fc086a393c6e69d9f22bfc7aae7e7a439b5
vt_h4_c1,75,1934,3396,806,329,44,17,33,66,99,165,81,14cb4045309accb4aa961b3b090f317a37eaa271d4161f2c9cbb36bd6ccab8af
vt_h4_c1,76,1934,3396,813,331,46,17,34,67,100,166,82,c324d55239f5d8a0ad753275332bf21239d20f4d016e5297ae8eeb0602948b29
vt_h4_c1,77,1934,3396,816,333,48,17,34,67,100,167,82,5487a2803b6b71d3689f531f396d6731c1d0fcda202e52b30e5b8b7f79690622
vt_h4_c1,78,1934,3396,815,335,50,17,34,67,101,168,82,4cc4c1b2ea398076263e8a6fd952656faac69d53f5f58bba568a60ffb75a38ac
vt_h4_c1,79,1934,3396,814,334,49,17,34,67,101,167,82,aac72063d9dc41bb26b0bee481d6551e4acff43ecbdfe80dba543cf5c601e076
vt_h4_c1,80,1934,3396,811,331,46,17,34,67,100,166,82,85790b80c8254879eb552c7929360ea126d939d0f95c5bb7bbe8c3791c75a037
vt_h4_c1,81,1934,3396,813,333,48,17,34,67,100,167,82,3bde704b651dbe647d56cd2183518f891398ae245eb0aa7bf1b3f45a7bbf6181
vt_h4_c1,82,1934,3396,814,334,49,17,34,67,101,167,82,97cfa98c7faf0668d0831c088418310829e038964cd9d0fe2ce76c07d9473e2b
vt_h4_c1,83,1934,3396,809,332,47,17,34,67,100,166,81,452f68d9dd65181ef5559fdb5dde730251acdf669003b1249e15e7bce986427f
vt_h4_c1,84,1934,3396,807,329,44,17,33,66,99,165,81,dc90e00cb39f0d38bfd5698a3a5d6dc8a151e4e6729a0144739d350fe7476d26
vt_h4_c1,85,1934,3396,809,332,47,17,34,67,100,166,81,02e1bc94dfc9fada85657b60982ccddac87c7126ca458f36ff0d33fb6bba4445
vt_h4_c1,86,1934,3396,815,332,47,17,34,67,100,166,82,f2f3d39ff35f40787916a320c0329a8a645ec9a2a4626e1f32a3307b028afa6e
vt_h4_c1,87,1934,3396,809,329,44,17,33,66,99,165,81,920401d1736ee72b0331bc63ef3863c41141725341254a4bc632d15582180ed9
vt_h4_c1,88,1934,3396,811,331,46,17,34,67,100,166,82,b4602dba096d0d03d7d8d9dc93a06af1e36b755f7b2e901ca25e1f3186169842
vt_h4_c1,89,1934,3396,806,329,44,17,33,66,99,165,81,aa5259494f86d76f3d05ee240175c73b820ca7cc7d9ec4be7b06c63462e3d61f
vt_h4_c1,90,1934,3396,808,331,46,17,34,67,100,166,81,fe5bd1fb1ef2f781ab11a6e2d42ffa327cf64bda0251a50da223fe5d587463d3
vt_h4_c1,91,1934,3396,814,331,46,17,34,67,100,166,82,b048d7d6b9cecc02277dc04cb1783b0faad4708c7436fc4e972dc2c026c91a9b
vt_h4_c1,92,1934,3396,814,333,48,17,34,67,100,167,82,ea7d40207ce0d5e479394f607eb8ec7ddc5c27dc3827a2c3c12d11c54f78ea30
vt_h4_c1,93,1934,3396,814,331,46,17,34,67,100,166,82,283b15b1efe910977f09a802c2ee037a675c5a82814b4a24060b9bc3b6ae4de0
vt_h4_c1,94,1934,3396,818,336,51,17,34,68,101,168,82,62818cacc6e65ae6de50dc752c6e7c615f7254af8da3404831555957603beeff
vt_h4_c1,95,1934,3396,814,331,46,17,34,67,100,166,82,fad259cff8e994ba1de86b564114ddadf0c06d6c2f57ed41f91a152449a017f8
vt_h4_c1,96,1934,3396,809,329,44,17,33,66,99,165,81,53b266fd0ddb8a968ecc94bacc4c6019483f8aa87efbea716e0e79b375735552
vt_h4_c1,97,1934,3396,813,330,45,17,33,66,99,165,82,48cc70a46300d27b9b0fa568ddc16a341152108057a5ca8e4ad5dac0e3eb5882
vt_h4_c1,98,1934,3396,811,331,46,17,34,67,100,166,82,6eed440107d6668c1e5782a1e22f7628e0d23852066f351446e51779f64cf1a7
vt_h4_c1,99,1934,3396,811,331,46,17,34,67,100,166,82,5656dcbccb3728f24d86e16bc99e1293ea4919e7fc626106c81352bf9d0f5591
vt_h6_c1,0,1890,3308,808,329,63,17,33,66,99,165,81,99f45ae514ca47ca57228b8b5a5af53d3938f0e7fa6bf6e5ed7261b384f44b92
vt_h6_c1,1,1890,3308,814,335,69,17,34,67,101,168,82,2c6d2cf7940838a71eb35ce160958d8041b615d7395169762de1961b3630d020
vt_h6_c1,2,1890,3308,809,330,64,17,33,66,99,165,81,dd8809562e8234b71caf3018b83b4fbeccbe9e07def403b301ba777d9e69eba7
vt_h6_c1,3,1890,3308,820,335,69,17,34,67,101,168,82,383da41b90e870401a1550549299daffec4badfc08c7e7c533c4bc8f816adff8
vt_h6_c1,4,1890,3308,807,330,64,17,33,66,99,165,81,b755c3c79635aa16f1294793a7527bb870e999e9d27d24bcf3877a49ffd42528
vt_h6_c1,5,1890,3308,809,330,64,17,33,66,99,165,81,8a2126db65ff03d9ecb48e5d189e0f460f470ad83b65f57462dc4f1ea6a8bab4
vt_h6_c1,6,1890,3308,815,333,67,17,34,67,100,167,82,55988d9deeb1f9042afc3e627f4cc6c9f991ba6bd3487c20c2122549e337bfcd
vt_h6_c1,7,1890,3308,809,333,67,17,34,67,100,167,81,a89a204037b7999f541b388bb811ab66967f5f8381076b29a4c21e4f5378245a
vt_h6_c1,8,1890,3308,816,334,68,17,34,67,101,167,82,a6714a660e0f57b486774733860b0fa8da03fd6debd1f118b063e8e91cb9ab76
vt_h6_c1,9,1890,3308,811,334,68,17,34,67,101,167,82,94133a0531ef6f60c4fad714e86667432090afcb4d9c876be652cad1b8d4f3a9
vt_h6_c1,10,1890,3308,811,329,63,17,33,66,99,165,82,c8fec957dcf87b11951ed1d08d4838bc19ae389ef552b324140e674a8d069f2c
vt_h6_c1,11,1890,3308,811,332,66,17,34,67,100,166,82,bdd207c3d91ea284895375369075b3d71a43910912b674b72a51d7ba8436460d
vt_h6_c1,12,1890,3308,809,330,64,17,33,66,99,165,81,9f50d99c038583d1f3a47e1a709cbece69970cc0d54723b0a5e623b3dcc240cd
vt_h6_c1,13,1890,3308,819,334,68,17,34,67,101,167,82,d835f88ca3a228751f71059a416dd8749c6fc34409fa4e922c04bc5a76af95ee
vt_h6_c1,14,1890,3308,811,330,64,17,33,66,99,165,82,078bb38783846ddc10bd426d399ea70d307a70495825e02a2fbfac4080c24c95
vt_h6_c1,15,1890,3308,811,332,66,17,34,67,100,166,82,ba8884907def581ce6151a872045aa240465d3fff362ed143d9e98561e7a982a
vt_h6_c1,16,1890,3308,816,334,68,17,34,67,101,167,82,f91b4f686923b89fff660d6218aa5e4f51d0e9ebb98b05a13877ad698992b9f7
vt_h6_c1,17,1890,3308,819,334,68,17,34,67,101,167,82,68f3ee8fa5c56ea86dcb3857a619a602064b939a8f36a31ebf3463c62f72d3ec
vt_h6_c1,18,1890,3308,812,330,64,17,33,66,99,165,82,0869f11363fd29e83f8475db8498ae1f1e0fe556fa329b3c890c661b4a619761
vt_h6_c1,19,1890,3308,814,335,69,17,34,67,101,168,82,ec92ae3f118f4d8decd826fb4d5d47c8a9acc38906dccb998d6fedc8a35fb95c
vt_h6_c1,20,1890,3308,811,332,66,17,34,67,100,166,82,b7413f2bfd79b81e447e01835bc8d6bfa2e7cde5b931a55322ba217a95f9c9f6
vt_h6_c1,21,1890,3308,811,332,66,17,34,67,100,166,82,a3ad1bf09d59d255fdc3811456678f248b6db22fe2f83f2036f8da514e72b3a3
vt_h6_c1,22,1890,3308,811,332,66,17,34,67,100,166,82,460649850a59a1f9e674e106bda3f3152424ee69b515626bad20ae7366c77cb6
vt_h6_c1,23,1890,3308,811,332,66,17,34,67,100,166,82,00d38edb4c570af80dc28f41bce14a1cc577ba27f76ee84a25e3554026b06ebd
vt_h6_c1,24,1890,3308,811,335,69,17,34,67,101,168,82,0b2ca42e93749409054dcb8988f2acc3288f08d5c130d717ef4090ecc57d3627
vt_h6_c1,25,1890,3308,808,330,64,17,33,66,99,165,81,e8df054e0c41c285c93b2ea6c324a606a2773faa0eb4fafdd40f8415d7c7f988
vt_h6_c1,26,1890,3308,810,334,68,17,34,67,101,167,81,df39932916ef80b597da4064010ee39cbb3cc7e67d351533d7bbc23e2a35bf6e
vt_h6_c1,27,1890,3308,811,332,66,17,34,67,100,166,82,687d1e2444045cd37db7e8b30fc3822745f8ac2da69c51b1adf341d0be5b9a0a
vt_h6_c1,28,1890,3308,810,331,65,17,34,67,100,166,81,d639dab1bf7cd10fbe46eb4d882262ece446fb33546de80bb837595509f2da2b
vt_h6_c1,29,1890,3308,813,331,65,17,34,67,100,166,82,2fed749b61aacaa81657c0cb75c55b66fe53301e986786e6f346ef60b0e3f1da
vt_h6_c1,30,1890,3308,806,330,64,17,33,66,99,165,81,22a2c1d9922264195b0ad6f605202dce5dbe75799f2c306a2278aa2e2a01dafb
vt_h6_c1,31,1890,3308,809,330,64,17,33,66,99,165,81,186101352bab312a322d3a4e2595dac61ac1f5671494edfcb44649e7a65bc300
vt_h6_c1,32,1890,3308,812,330,64,17,33,66,99,165,82,f852d74c3f655eea340e5be8cf201a8b114b8a4614411023dba234da75de2377
vt_h6_c1,33,1890,3308,809,330,64,17,33,66,99,165,81,b81cac39ca33baaa7af72b5df0eca1a4929117efc1d45374c5bf04c89867d2ef
vt_h6_c1,34,1890,3308,807,331,65,17,34,67,100,166,81,6f43a61c13f04b48da08443ae30594696d16d5e1e6d22a9cdb356c92d5a7487d
vt_h6_c1,35,1890,3308,812,333,67,17,34,67,100,167,82,5c21640175ad20e29656314121e45221d6b546c0f88c35949dac97c3e27463ad
vt_h6_c1,36,1890,3308,810,331,65,17,34,67,100,166,81,85e9e2170e280fb2ed22e8124daf0d259304368adb62cf64e146f94b4c401d9b
vt_h6_c1,37,1890,3308,814,335,69,17,34,67,101,168,82,8b62452ec526f0882d4f0b6a416520673b1454e34d5692da7b7f38db90906b8c
vt_h6_c1,38,1890,3308,809,330,64,17,33,66,99,165,81,6e6b24464b3d2692f268ce3edd768e593ea2e3e342e4c2720d2f9417fdea0712
vt_h6_c1,39,1890,3308,814,332,66,17,34,67,100,166,82,f8430d84f6535de5e5e12124d5cda993527b6d1ad7e6863e3e86b7c26b87b827
vt_h6_c1,40,1890,3308,809,330,64,17,33,66,99,165,81,6bd469b13cb30e70bed5025859a7eb73e563c288f5de8673617dbbe3d2b76c77
vt_h6_c1,41,1890,3308,816,334,68,17,34,67,101,167,82,b7961efadd4a2c009c5b51fbd6b5358ac4fffbf4bbfd28166e5f5774caddbcdc
vt_h6_c1,42,1890,3308,812,333,67,17,34,67,100,167,82,5f20ab4dc9a2f6db6f579bea0c1defd77abe558128dce4b2c5372f5e5d9d269c
vt_h6_c1,43,1890,3308,810,331,65,17,34,67,100,166,81,01e5ee4292bd54a2dcfdb38821150d5f07bb77508c25632af3fd6537adb52dfb
vt_h6_c1,44,1890,3308,810,331,65,17,34,67,100,166,81,38c97036e37ee453b714a601b27184d2554220817ff089984f2f44767e7b020b
vt_h6_c1,45,1890,3308,818,334,68,17,34,67,101,167,82,9a78e38ba1c7abcc2bef6727abc455fe0bf064accab269d42c79122783e17f69
vt_h6_c1,46,1890,3308,809,330,64,17,33,66,99,165,81,36caae404eceb0abdbb5124f31bb53668c711e49f7e2a9155307e047edfc19bf
vt_h6_c1,47,1890,3308,811,332,66,17,34,67,100,166,82,ef3a3a9b31d5275c648d5f928807abebf80251d2971b779358f86d249d690d6c
vt_h6_c1,48,1890,3308,811,329,63,17,33,66,99,165,82,99321bbffe78e32af5561fbe841b635ce3c71ed9f151735c913e121405dd1f76
vt_h6_c1,49,1890,3308,807,328,62,17,33,66,99,164,81,68a2aa8e012b5f9e43749615dc5522785e4dbecaea0e9c81342e51205d440be5
vt_h6_c1,50,1890,3308,809,332,66,17,34,67,100,166,81,6700d25e399ba5b529a7f739a0a3792c7395f74133403260c17f0df01075f4b0
vt_h6_c1,51,1890,3308,813,334,68,17,34,67,101,167,82,0a632e9ca25fbb239a4e10ebc2db70220a5493653f98846def5638b762126cd5
vt_h6_c1,52,1890,3308,809,333,67,17,34,67,100,167,81,82347048d5e4c097289d04893c38d96c6b4365f5ba0daf1e5cdb3815c60ad831
vt_h6_c1,53,1890,3308,820,338,72,17,34,68,102,169,82,c0b162c8d610fe1ee5226330d70805d03fe4582385002f989266df15c9ececca
vt_h6_c1,54,1890,3308,814,332,66,17,34,67,100,166,82,b0e3a5326243cd2527f49caac459f8b65786096e67b07ec7f728cdc10d094c84
vt_h6_c1,55,1890,3308,814,335,69,17,34,67,101,168,82,5ad35c8e0e443c53fb1dbe06d27e512da8da68d0361f2d6f679311840c13502b
vt_h6_c1,56,1890,3308,811,332,66,17,34,67,100,166,82,7272fc9cea7115d73639b744307ace348e5826b8ca9674da354c36adea90b141
vt_h6_c1,57,1890,3308,806,330,64,17,33,66,99,165,81,7785842fc5d740bfd5ea0181023f2c78f3e34a957ba8e47ac3168fa8fd374f96
vt_h6_c1,58,1890,3308,809,330,64,17,33,66,99,165,81,97aea3e650e5c06c616cb9049bdccb2783feb2dd2a66dabb62701d6e39549f7a
vt_h6_c1,59,1890,3308,809,330,64,17,33,66,99,165,81,3da8273dc322d8cf70c401785d9a3e50a25afce967e57d45331c278e209f9e52
vt_h6_c1,60,1890,3308,807,328,62,17,33,66,99,164,81,8d47d5034a33684b65412c2935f49f7804d3229ead84faab0cb04dd6b88498fe
vt_h6_c1,61,1890,3308,806,330,64,17,33,66,99,165,81,5af7597e006705691af0cf1d90c442df21408065636889cd1e8dfb2b5b9de969
vt_h6_c1,62,1890,3308,811,332,66,17,34,67,100,166,82,84667e7086c9935885ca6b1932ba47b0066a302e6752f563378ab6bd3b307228
vt_h6_c1,63,1890,3308,815,336,70,17,34,68,101,168,82,0d271200d2894df517ca9ea1c68617db7d90086482546eb66848b11557be175d
vt_h6_c1,64,1890,3308,809,332,66,17,34,67,100,166,81,ea244d26a3831cdc12aaa115b00351ab9f719054454dedb32179f20547caa8c8
vt_h6_c1,65,1890,3308,809,333,67,17,34,67,100,167,81,6f9cb179ac27a099fb34735a81cbb8cc2223da4a0d54d50c84b8ea7b78b64301
vt_h6_c1,66,1890,3308,809,330,64,17,33,66,99,165,81,613a21f2fd3f4760463c26592e0b02c5b258d301f75e84b4794a7372043ea6d7
vt_h6_c1,67,1890,3308,817,335,69,17,34,67,101,168,82,f7199c46830344189a121cf36ad4ddb79c788feffa5b77367d94953937f3a381
vt_h6_c1,68,1890,3308,807,328,62,17,33,66,99,164,81,990329645a1bd9e0d6125f5d93ba7afd22ddbc9abe14fc8aa9cc7de5dc0111b6
vt_h6_c1,69,1890,3308,812,330,64,17,33,66,99,165,82,a5224551b6fe78e0b0782d0a0e579ddd546e54e7dfc58f7fd28f2d2de31df1ed
vt_h6_c1,70,1890,3308,815,336,70,17,34,68,101,168,82,c3810eb39c23996bf8d670f8f0884c0696575283eec40c7fec453d3d0a9db147
vt_h6_c1,71,1890,3308,810,331,65,17,34,67,100,166,81,c7c0a509aa9e314b1aefa384feb0eefd04471ed55ad65ae4e4f08f2c00f63303
vt_h6_c1,72,1890,3308,806,330,64,17,33,66,99,165,81,fb58d9e2c171d2434762971f1c360dee78e124575f73df9684a14f039dc0b641
vt_h6_c1,73,1890,3308,811,332,66,17,34,67,100,166,82,630d84b6fae3418a78bdbb2c2fa6e3e87c4a7e7d3a5244671b50eb1d480e3b2b
vt_h6_c1,74,1890,3308,811,330,64,17,33,66,99,165,82,4d55da2566e60c5bb9749fb17d50a6effa958270a69f259c6a267c3e994a6565
vt_h6_c1,75,1890,3308,807,328,62,17,33,66,99,164,81,44ec939faea4dc5e8bb2f9d7c695f037f232b9e5be514842ad82acd8b509b952
vt_h6_c1,76,1890,3308,806,328,62,17,33,66,99,164,81,361a5209ca361e590a70c5da87495cdb9cbe246c572b703cecd58df54f204225
vt_h6_c1,77,1890,3308,811,332,66,17,34,67,100,166,82,c1d615d47ac27167d8c377d610cbe8393ae28c8a938291a9630bc5c70e84a645
vt_h6_c1,78,1890,3308,816,334,68,17,34,67,101,167,82,5f1ed0ed9c52ab9c16766716f0269325ebdd630d37439de96db731f4af1d9502
vt_h6_c1,79,1890,3308,814,332,66,17,34,67,100,166,82,1b6bda51493f597d6dd07ce3881422a9ba18653fad0c5b05d68a1a4eaded1a6f
vt_h6_c1,80,1890,3308,814,332,66,17,34,67,100,166,82,7de519d58f23c330f2efc9edb7be33fd66c2cf11e37e885fdf567c6d1c3bca36
vt_h6_c1,81,1890,3308,811,332,66,17,34,67,100,166,82,b0dcfadf42d5a869ad78327875e3cbef8f60b2b0ea6e79536d40de62a87951f9
vt_h6_c1,82,1890,3308,815,331,65,17,34,67,100,166,82,91772a20735a769a2099ab74f6daaf4434049a846ae36628f7f57de980b4f316
vt_h6_c1,83,1890,3308,804,328,62,17,33,66,99,164,81,3ffc9e2ef89c6526f637f3446f2d9fd24021b41867d6eba297aaacc52bb4a2b1
vt_h6_c1,84,1890,3308,807,328,62,17,33,66,99,164,81,d0e0a8ff767a22c3737c442ba74f1a3e6449eab3ab3c52d8e02dcd892ee3b9b5
vt_h6_c1,85,1890,3308,808,332,66,17,34,67,100,166,81,9cc49036bb3fb1a1bb3a46b2f16a236807707887d0441e3d02b5a59a8d9c1307
vt_h6_c1,86,1890,3308,813,334,68,17,34,67,101,167,82,dde96f48afbf64006ed410ed3e7ce3607a8ee05c547e3848445d0ee487a95035
vt_h6_c1,87,1890,3308,816,332,66,17,34,67,100,166,82,76989f7e29f816a78dd9fb207975966e1c52ed366d68cb42697bc16cf7afb7b5
vt_h6_c1,88,1890,3308,809,330,64,17,33,66,99,165,81,e5d05fac83380a0cf43351c3a870a02481c57a174d7e6a71c1cd2d63372209f8
vt_h6_c1,89,1890,3308,814,332,66,17,34,67,100,166,82,0d62f09519dd1397f75387518acc9786e78360ea41fb6a23b26dcc15b042b281
vt_h6_c1,90,1890,3308,806,332,66,17,34,67,100,166,81,11356733dddee1e8af91e520a1e80ece48b6e26f4628acc7be3824df4b788c73
vt_h6_c1,91,1890,3308,803,327,61,17,33,66,99,164,81,f2daf7195dfb8ce98c2dbd674b1ccf0e7b4472af0ab251966b01aa62a29da21d
vt_h6_c1,92,1890,3308,811,330,64,17,33,66,99,165,82,555e2c2641ddf7f57296bfbf056790bbee3888577af2cba217d7b38bac7686f6
vt_h6_c1,93,1890,3308,814,335,69,17,34,67,101,168,82,d3fb75b0b052e21c40da539a2c638c47dd90c6b5209512bfeb5f8265940e1249
vt_h6_c1,94,1890,3308,809,330,64,17,33,66,99,165,81,5ff66e8b0059479a37bc2273d3e9d95c76fb8cbc280bc5ebaa5d5880c545bbc6
vt_h6_c1,95,1890,3308,816,334,68,17,34,67,101,167,82,3f68a0d83f3a6f457694855188b1d2bc71d1ca9ae0951d0d687868b44f41736c
vt_h6_c1,96,1890,3308,808,332,66,17,34,67,100,166,81,e255b4503f340ab5836f88560461b3395654bbda69df1afd36517c1e3ae0537f
vt_h6_c1,97,1890,3308,811,332,66,17,34,67,100,166,82,2074668bd54d7f4d1aa24239778298aa2405a87eadf2fb582c9f3dec020e6d30
vt_h6_c1,98,1890,3308,814,335,69,17,34,67,101,168,82,e629868515ed1b751d39d0127008377d4194b726099fb52f45c15fc8484f9cbd
vt_h6_c1,99,1890,3308,814,332,66,17,34,67,100,166,82,7d7886933a1036f3545b9843ab8ca1ecfc8b15dc85d6a797d421c11680c664bd
vt_h10_c1,0,1893,3223,846,333,105,17,34,67,100,167,85,fa231a357d0b14121b90054541c589842f374b2642da315740749b40f16106a3
vt_h10_c1,1,1893,3223,832,331,103,17,34,67,100,166,84,becb814c1aaedc478d50f63371b2f981c1710cdc90e083e4d350279f1850e24f
vt_h10_c1,2,1893,3223,842,335,107,17,34,67,101,168,85,88d7231ed99d5991d3eada22a0c652adf55fdd48dd105ee0a9a5c6f108ba4782
vt_h10_c1,3,1893,3223,825,330,102,17,33,66,99,165,83,7503894170a3ee2a5dd71341d90d5a7985b6ba94360f24c0e09c64b185fb1b7c
